customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment,Recency_Group,Frequency_Group,Monetary_Group
35819,Dr. Laura Ford DVM,170,6,17671,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
35829,Monica Jordan,178,9,19809,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
35845,Matthew Fuller,143,8,15414,1,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High
35885,Kristen Young,236,6,15488,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
35929,Haley White,139,7,19636,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
35933,Megan Lara,19,7,25042,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
35943,Angela Murray,154,9,24783,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
35955,Allen Cole,34,8,20339,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
35968,Joshua Chen,47,6,15100,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
35977,Kelly Thomas,193,6,20004,1,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High
35989,Kenneth Bentley,404,7,15410,1,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
36004,Melissa Patel,76,7,14823,1,4,5,4,13,454,Champions,61-90 Days,6-10 Purchases,High
36020,Carlos Obrien,256,5,15157,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
36021,Jennifer Gentry,40,7,20430,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
36031,Reginald Crawford,134,7,18620,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
36061,Carrie Jensen,64,10,30931,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
36066,Clayton Martin,20,9,21000,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
36087,David Jordan,93,5,18088,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
36102,Deanna Johnson,188,6,16501,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
36110,Carlos George DVM,81,7,21414,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
36114,Dr. Robert Freeman Jr.,332,6,21858,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
36131,Louis Kelly,19,10,24499,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
36151,Elizabeth Burton,569,7,15718,1,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
36152,Brandi Walker,61,5,18869,1,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High
36174,Jeffrey Alvarez,109,11,24872,1,4,5,5,14,455,Champions,91-180 Days,10+ Purchases,Very High
36192,Donna Garcia,110,6,17356,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
36195,Mark Wolfe,335,11,32163,1,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High
36196,Carmen Holmes,44,10,31932,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
36228,Andrew Doyle,55,9,26042,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
36231,Jason Williams,285,7,18312,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
36264,April Brooks,83,10,28718,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
36268,Matthew Garcia,0,8,22615,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
36271,Lisa Rojas,435,6,22386,1,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
36272,Mary Munoz,35,6,15693,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
36276,Tammy Reyes,218,6,16552,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
36282,Stephen Collins,401,5,20430,1,2,3,5,10,235,At Risk,365+ Days,3-5 Purchases,Very High
36285,Kendra Smith,292,6,15326,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
36289,Jeremy Walls,106,6,15727,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
36293,Cheryl Mcgrath,250,6,15678,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
36300,Rebecca Kennedy,284,6,16343,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
36310,Lucas Allison,55,8,19562,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
36319,Lauren Bush,66,11,28800,1,4,5,5,14,455,Champions,61-90 Days,10+ Purchases,Very High
36322,Ashley Fowler,71,5,17337,1,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High
36329,Diana Thompson,262,7,22642,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36335,Krystal Taylor,355,8,22280,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36363,Craig Smith,0,9,20604,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
36367,Samantha Harris,171,7,18489,1,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High
36371,Susan Fleming,436,5,16468,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
36372,Janet Griffin DDS,124,6,20277,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
36373,Jacob Vaughn,184,10,32790,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
36451,Lisa Miller,167,8,18200,1,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High
36456,Bryce Powers,46,8,26468,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
36465,Samuel Myers,207,9,22877,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
36473,Amanda Hernandez,94,5,16479,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
36476,Lisa Garcia,118,7,17264,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
36481,John Carson,153,6,19075,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
36501,Bethany Knight,372,7,23028,1,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
36532,Abigail Salazar,387,5,15739,1,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
36543,Kathy Berry,116,8,19602,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
36550,Amanda Morris,287,8,24767,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36560,Danielle Johnson,214,10,28261,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
36578,Ashley Sosa,142,6,18985,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
36579,Leslie Hayes,116,7,15751,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
36585,Christine Hamilton,409,8,26866,1,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
36594,Lisa Bauer,315,6,17898,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
36603,Joshua Tucker,74,8,27133,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
36611,Jocelyn Jensen,13,6,15522,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
36614,Mrs. Amy Owens MD,27,10,32577,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
36652,Lance Bailey,6,9,18488,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
36664,Scott Calhoun,58,9,21018,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
36665,Deborah Barron,182,5,16347,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
36667,Eric Ellis,59,9,27440,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
36673,Travis Lee,192,9,20975,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
36683,Anthony Martinez,5,7,19867,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
36687,Terri Schneider,61,7,16623,1,4,5,4,13,454,Champions,61-90 Days,6-10 Purchases,High
36695,Summer Berry,52,6,18506,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
36699,Patrick Lopez,71,6,16403,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
36755,Erika Bowers MD,56,6,24767,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
36758,Charles Beasley,52,7,17542,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
36787,Kelsey Lucas,88,7,25408,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
36788,Mrs. Sherri Harris,72,9,17591,1,4,5,4,13,454,Champions,61-90 Days,6-10 Purchases,High
36798,Diane Thornton,14,5,21295,1,5,3,5,13,535,Potential Loyalists,0-30 Days,3-5 Purchases,Very High
36844,Charles Vance,340,7,24543,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36861,Jessica Franklin,11,5,15570,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
36872,Daniel Love,105,8,18797,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
36873,Stacy Martin,403,6,15130,1,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
36875,Gabrielle Johnson,39,7,21882,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
36881,Angela Brown,28,6,17429,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
36890,Walter Lewis,183,10,30681,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
36896,Cheyenne Shields,73,8,19919,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
36931,Heather Rocha,338,5,14844,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
36955,Jasmine Charles,4,7,18190,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
36975,Frank Guerrero,6,7,21730,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
36987,Henry Wheeler,185,5,15042,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
37009,Jeremiah Bolton,286,8,18191,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
37015,Tiffany Reynolds,362,7,18068,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
37033,Joe Collier,29,8,19985,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
37042,Veronica Peterson,138,6,16053,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
37058,Alfred Chan,151,5,15471,1,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High
37061,Jillian Daniels,205,7,15882,1,3,5,4,12,354,Loyal Customers,181-365 Days,6-10 Purchases,High
37062,Julie Barrett,135,9,25734,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
37065,Cynthia Boone,259,6,22742,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
37082,Elizabeth Robinson,53,9,16884,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
37083,Jessica Scott,222,5,21744,1,3,3,5,11,335,Need Attention,181-365 Days,3-5 Purchases,Very High
37085,James Young,180,8,16951,1,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High
37100,Aaron Hill,276,5,15857,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
37109,Justin Swanson,398,7,17884,1,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
37111,Nicole Drake,757,4,15552,1,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
37134,Ryan Barry,15,5,17007,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
37166,Erin James,412,6,19091,1,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
37169,Anna Taylor,256,6,17299,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
37174,Patricia Arnold,49,7,17456,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
37177,Edward Ray,56,4,15301,1,5,2,4,11,524,Potential Loyalists,31-60 Days,3-5 Purchases,High
37193,Jessica Coleman,47,5,15611,1,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High
37201,Michele Phillips,9,5,15759,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
37236,Jordan Vaughn,12,9,20943,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
37241,Cole Jones,4,10,28285,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
37259,Kenneth Ortega,526,4,15387,1,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
37272,Matthew Patterson,16,9,18395,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
37273,Richard Todd,203,8,21782,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
37304,Michelle Lewis,386,6,17999,1,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
37310,Angela Brown,89,10,31418,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
37327,Ricardo Patel,266,9,30770,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37352,Tina Jackson,224,7,20207,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
37359,Jerry Rice,50,12,32525,1,5,5,5,15,555,Champions,31-60 Days,10+ Purchases,Very High
37362,Sarah Krueger,237,5,15873,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
37376,Katherine West,723,5,15429,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
37401,James Padilla,26,6,25124,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
37408,Laurie George,424,6,20841,1,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
37418,Michael Rodriguez,13,7,16114,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
37436,Matthew Richards,457,9,25772,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
37455,Russell Johnson,165,6,16362,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
37465,Nicole Dixon,15,4,15502,1,5,2,4,11,524,Potential Loyalists,0-30 Days,3-5 Purchases,High
37473,Donald Pham,181,6,21722,1,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High
37488,Allison Salinas,198,6,17058,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
37506,Travis Rubio,103,6,15866,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
37508,Ashley Martin,80,7,24483,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
37509,Daniel Lee,26,9,20002,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
37556,Mrs. Amanda Nguyen,7,9,29179,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
37560,Ana Patterson,218,9,18484,1,3,5,4,12,354,Loyal Customers,181-365 Days,6-10 Purchases,High
37574,Christopher Johnson,199,7,20483,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
37591,Holly Gallagher,34,5,15942,1,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High
37600,Mr. Geoffrey Burgess Jr.,186,4,15150,1,3,2,4,9,324,Need Attention,181-365 Days,3-5 Purchases,High
37629,Phillip Brown,148,6,17876,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
37651,David Wade,212,6,17607,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
37653,Autumn Jimenez,281,6,16906,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
37669,Susan Fisher,195,8,15897,1,3,5,4,12,354,Loyal Customers,181-365 Days,6-10 Purchases,High
37677,Jason Tran,2,10,29074,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
37680,Natalie Davis,89,4,15515,1,4,2,4,10,424,Potential Loyalists,61-90 Days,3-5 Purchases,High
37691,Miss Laura Cross,875,4,14964,1,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
37705,Kaitlin Burns,163,7,21200,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
37710,Sharon Lloyd,264,8,18150,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
37728,John Chandler,140,7,19572,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
37734,Susan Perez,5,6,19377,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
37748,Robert Jones,189,5,20018,1,3,3,5,11,335,Need Attention,181-365 Days,3-5 Purchases,Very High
37752,Meghan Ruiz,73,7,22930,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
37767,Micheal Watkins,17,8,26687,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
37771,Debbie Wu,191,7,19947,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
37785,Scott Schultz,115,7,27148,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
37846,Amanda Stone,9,6,19251,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
37848,Megan Boyle,293,4,14808,1,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
37860,Wendy Smith,298,11,30214,1,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High
37897,Brent Williams,68,6,15396,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
37904,Connie Mcconnell,704,8,23693,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
37907,Alyssa Shea,156,10,30563,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
37912,Brandi Guzman,79,6,19407,1,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High
37914,Michael Weaver,7,8,18294,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
37928,Mary Martin,325,5,14825,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
37959,Christopher Powers,371,8,23775,1,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
37967,Karen Harris,25,7,16866,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
37977,Carl Armstrong,102,6,15681,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
37985,Mark Zavala,421,7,19246,1,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
37989,Bryan Day,303,5,19665,1,2,3,5,10,235,At Risk,181-365 Days,3-5 Purchases,Very High
38010,Diane Stephenson,20,7,16789,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
38021,Tony Chen,76,6,20047,1,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High
38036,Amanda Diaz,148,6,17500,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
38054,Gina Brewer,52,7,19764,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
38056,Frank Shaw,78,8,24252,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
38057,Catherine Pollard,538,9,29925,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
38058,Jonathan Walker,278,7,16914,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
38061,Katherine Wolfe,110,7,23341,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
38069,Peter Klein,224,6,16128,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
38071,Johnny Myers,333,4,17162,1,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
38077,Gilbert Juarez,78,8,33471,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
38092,Jennifer Taylor,59,8,20187,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
38106,Meagan Yu,110,5,16755,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
38107,Rachel Martinez,122,6,19320,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
38123,Matthew Kelly,333,10,27963,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38141,Robin Smith,256,9,22992,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38155,Julie Blackwell,10,11,38405,1,5,5,5,15,555,Champions,0-30 Days,10+ Purchases,Very High
38179,Amy Ortega,161,6,15461,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
38183,Tracy Wright,194,8,25306,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
38192,Denise Perkins,212,6,21546,1,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High
38207,Lori Schaefer,200,4,18081,1,3,2,4,9,324,Need Attention,181-365 Days,3-5 Purchases,High
38232,Nancy Weber,179,5,16595,1,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High
38239,Samuel Anderson,244,6,17846,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
38282,Kathy Myers,112,6,19241,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
38326,Marco Arroyo,347,5,16511,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
38329,Richard Mckinney,205,11,39101,1,3,5,5,13,355,Loyal Customers,181-365 Days,10+ Purchases,Very High
38333,Gerald Shaffer,43,8,21954,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
38347,Regina Fischer,64,10,24216,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
38369,Manuel Boyd,394,8,28236,1,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
38394,Melissa Howard,20,7,21319,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
38414,Joe Barrett,299,6,18106,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
38426,Sarah Jensen,185,6,18755,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
38459,Jesus Frank III,42,10,23869,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
38466,William Gonzalez,5,8,25209,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
38477,Robert Mack,143,6,17346,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
38488,Joseph Frank,97,8,15755,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
38515,Pamela Huffman,34,4,16228,1,5,2,4,11,524,Potential Loyalists,31-60 Days,3-5 Purchases,High
38541,Jonathan Ortiz,162,7,17583,1,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High
38558,Jessica Galloway,272,6,21736,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
38562,Charles Harper,251,9,26379,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38566,Matthew Medina,5,9,20989,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
38605,Thomas Herrera,799,4,15389,1,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
38619,Sara Tran,394,9,26016,1,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
38626,Eric Roth,56,8,25510,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
38634,Rebecca Martin,2,12,34753,1,5,5,5,15,555,Champions,0-30 Days,10+ Purchases,Very High
38654,Anthony Stone,139,5,20509,1,3,3,5,11,335,Need Attention,91-180 Days,3-5 Purchases,Very High
38709,Daniel Oliver,95,5,16101,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
38717,Danielle Parker,35,9,20753,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
38730,Leonard Roberts,506,9,28248,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
38748,Ebony Smith,229,6,22649,1,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High
38765,Megan Mckee,43,7,18814,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
38771,Mark Williams,29,8,19978,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
38775,Cynthia Armstrong,232,5,15054,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
38814,Deanna Pierce,44,5,15768,1,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High
38819,Isaac Rogers,17,6,16985,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
38820,Robert Aguilar,102,7,17126,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
38821,Kristina Reed,26,7,20656,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
38834,Mary Hernandez,151,8,16173,1,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High
38855,Amy Sullivan,50,8,20375,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
38869,Bradley Hudson,184,4,16162,1,3,2,4,9,324,Need Attention,181-365 Days,3-5 Purchases,High
38877,Mark Whitney,129,8,24433,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
38881,Kenneth Gomez,45,6,18797,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
38882,Laurie Jones,24,8,21768,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
38887,Elizabeth Smith,120,6,15120,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
38890,Donald Shea,488,6,15962,1,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
38910,Jeremy Moore,131,6,18072,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
38918,Mikayla Castillo,468,6,18171,1,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
38925,Robert Taylor,60,13,30770,1,4,5,5,14,455,Champions,31-60 Days,10+ Purchases,Very High
38945,Blake Gould,171,7,16894,1,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High
38988,David Walker,524,5,18366,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
38992,Lauren Williams,432,9,28517,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
38993,Heather Boone,29,8,19703,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
38999,Ashley Hernandez,144,5,18443,1,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High
39008,Johnny Marsh,134,5,16105,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
39009,Nicole Kelley,95,9,23576,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
39018,Jacob Davis,121,5,14968,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
39021,Miss Sophia Rodriguez,77,5,17329,1,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High
39026,Amanda Hernandez,69,8,22891,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
39039,Stephanie Hawkins,10,7,20604,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
39041,Melissa Sampson,12,8,29370,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
