customer_id,customer_name,total_spend,purchase_frequency,total_quantity,average_order_value,average_product_price,first_purchase_date,last_purchase_date,total_returns,churn,recency,customer_tenure_days,customer_tenure_months,return_rate,return_rate_pct,customer_age,gender,preferred_category,preferred_payment_method
39567,Brenda Jensen,9093,4,16,2273.25,197.0,2020-03-21 15:24:24,2022-06-19 14:46:37,1.0,0,452,819,27.3,0.25,25.0,25,Male,Clothing,Credit Card
39568,Michael Hawkins,3319,1,1,3319.0,297.0,2022-09-18 05:20:25,2022-09-18 05:20:25,0.0,1,362,0,0.0,0.0,0.0,31,Female,Clothing,PayPal
39569,Tony Garcia,12162,6,12,2027.0,311.8333333333333,2020-01-01 17:28:52,2022-02-19 18:23:10,5.0,1,572,780,26.0,0.8333333333333334,83.33,18,Female,Books,Cash
39570,Richard Evans,7591,3,15,2530.3333333333335,230.66666666666666,2021-01-30 02:06:40,2023-05-19 23:35:20,2.0,1,118,839,28.0,0.6666666666666666,66.67,37,Male,Clothing,PayPal
39571,Diana Combs,9765,4,17,2441.25,222.25,2021-11-07 05:09:21,2023-06-08 18:13:15,3.0,0,98,578,19.3,0.75,75.0,56,Male,Home,Cash
39572,Amanda Galvan,16847,5,11,3369.4,299.0,2020-06-01 17:56:06,2023-05-16 08:33:59,1.0,0,122,1078,35.9,0.2,20.0,22,Female,Clothing,PayPal
39573,Karen Solis,9756,5,15,1951.2,192.4,2020-03-22 13:28:06,2022-05-23 06:51:14,2.0,0,480,791,26.4,0.4,40.0,50,Male,Electronics,Credit Card
39574,Jessica Rowe,12223,5,22,2444.6,360.2,2021-11-05 04:51:38,2022-12-13 17:53:18,1.0,0,275,403,13.4,0.2,20.0,23,Male,Home,Credit Card
39575,Jonathan Burke,20605,6,21,3434.1666666666665,294.5,2020-01-29 06:38:02,2023-06-18 17:44:37,2.0,0,88,1236,41.2,0.3333333333333333,33.33,34,Male,Books,Credit Card
39576,Kyle Davidson,14425,6,14,2404.1666666666665,120.16666666666667,2020-06-19 18:08:26,2023-04-28 19:07:31,2.0,0,139,1043,34.8,0.3333333333333333,33.33,51,Female,Clothing,Credit Card
39577,Lauren Fletcher,5332,2,6,2666.0,41.0,2020-08-13 03:58:06,2021-08-01 19:51:19,2.0,0,774,353,11.8,1.0,100.0,19,Male,Books,Credit Card
39578,Bethany Ramsey,9363,2,7,4681.5,403.0,2020-07-26 13:20:26,2021-04-01 12:08:35,0.0,0,897,248,8.3,0.0,0.0,22,Female,Books,Crypto
39579,Rita Burton,12746,4,13,3186.5,250.0,2020-02-24 07:30:41,2023-05-06 21:43:30,2.0,0,131,1167,38.9,0.5,50.0,21,Male,Clothing,Credit Card
39580,Mark Briggs,3360,5,19,672.0,306.6,2020-06-20 08:34:39,2023-07-17 04:49:40,2.0,0,60,1121,37.4,0.4,40.0,19,Female,Books,Credit Card
39581,Matthew Carr,25729,10,25,2572.9,274.4,2020-05-21 10:34:01,2023-02-09 08:22:47,3.0,0,218,993,33.1,0.3,30.0,26,Female,Clothing,Credit Card
39582,Anthony Duarte,11912,5,14,2382.4,367.2,2020-02-17 19:59:22,2023-07-01 20:53:03,2.0,0,75,1230,41.0,0.4,40.0,61,Male,Books,Credit Card
39583,Melissa Roberson,25737,9,30,2859.6666666666665,204.11111111111111,2020-01-13 09:44:51,2023-01-17 15:10:57,4.0,0,240,1100,36.7,0.4444444444444444,44.44,35,Female,Clothing,PayPal
39584,Antonio Beltran,9973,5,12,1994.6,292.8,2020-01-27 05:43:33,2022-10-17 16:59:26,2.0,0,332,994,33.1,0.4,40.0,21,Female,Clothing,PayPal
39585,Samantha Edwards,16878,5,13,3375.6,285.6,2021-06-18 14:13:25,2022-08-16 10:13:48,5.0,0,395,423,14.1,1.0,100.0,61,Female,Electronics,Credit Card
39586,Stephanie Gonzalez,12625,8,17,1578.125,264.0,2020-01-10 08:49:52,2023-07-05 14:07:26,4.0,0,71,1272,42.4,0.5,50.0,28,Female,Clothing,Credit Card
39587,Michael Williams,10254,3,13,3418.0,182.33333333333334,2021-03-28 14:21:57,2022-10-16 06:47:57,1.0,0,334,566,18.9,0.3333333333333333,33.33,48,Female,Books,Credit Card
39588,Jenny Wells,19643,7,27,2806.1428571428573,293.85714285714283,2020-08-17 19:48:54,2022-09-16 14:42:46,2.0,1,363,759,25.3,0.2857142857142857,28.57,62,Male,Clothing,Credit Card
39589,Christopher Rowe,23322,7,25,3331.714285714286,206.57142857142858,2020-02-03 17:28:45,2022-10-26 06:32:49,2.0,0,324,995,33.2,0.2857142857142857,28.57,49,Female,Books,PayPal
39591,Tyler Bell,6778,3,10,2259.3333333333335,304.0,2021-08-12 07:44:18,2023-07-01 02:37:11,2.0,0,76,687,22.9,0.6666666666666666,66.67,56,Male,Books,PayPal
39592,Lauren Moore,21763,8,20,2720.375,193.75,2020-09-01 17:16:48,2023-09-01 18:37:37,5.0,0,13,1095,36.5,0.625,62.5,29,Male,Clothing,Credit Card
39593,Jennifer Griffin,2061,1,1,2061.0,347.0,2021-07-29 13:10:31,2021-07-29 13:10:31,0.0,0,777,0,0.0,0.0,0.0,64,Male,Electronics,Crypto
39594,Luis Miller,10938,5,17,2187.6,304.4,2020-03-07 20:53:46,2023-05-28 18:39:54,3.0,0,109,1176,39.2,0.6,60.0,70,Female,Clothing,Credit Card
39595,William Nelson,16232,9,30,1803.5555555555557,277.6666666666667,2020-10-09 19:39:53,2023-08-20 03:41:48,6.0,1,26,1044,34.8,0.6666666666666666,66.67,35,Female,Books,Credit Card
39596,Edward Watson,18653,5,13,3730.6,287.2,2020-01-12 10:56:03,2022-11-21 17:45:45,2.0,0,297,1044,34.8,0.4,40.0,57,Female,Electronics,PayPal
39597,Julie Delgado,15557,5,14,3111.4,236.0,2020-08-23 04:12:19,2023-05-30 05:31:30,2.0,0,108,1010,33.7,0.4,40.0,40,Female,Books,Cash
39598,Kristen Price,8252,3,10,2750.6666666666665,284.3333333333333,2020-01-12 08:23:39,2020-11-12 11:41:53,1.0,0,1037,305,10.2,0.3333333333333333,33.33,27,Male,Home,Credit Card
39599,Ryan Roberson,4663,3,7,1554.3333333333333,233.33333333333334,2021-03-02 18:03:27,2022-12-05 09:43:11,0.0,1,284,642,21.4,0.0,0.0,18,Male,Clothing,Credit Card
39600,David Fernandez,23783,6,16,3963.8333333333335,275.6666666666667,2020-03-21 02:51:24,2023-02-24 17:59:02,4.0,0,202,1070,35.7,0.6666666666666666,66.67,59,Female,Books,Cash
39601,Manuel Stewart,23986,7,23,3426.5714285714284,261.57142857142856,2020-08-21 01:59:54,2023-02-10 23:00:42,3.0,0,216,903,30.1,0.42857142857142855,42.86,50,Male,Clothing,Credit Card
39602,Anthony Miller,9702,4,10,2425.5,211.75,2020-05-12 01:47:38,2023-06-20 15:04:12,1.0,0,86,1134,37.8,0.25,25.0,46,Male,Books,Credit Card
39603,April King,14274,4,12,3568.5,372.25,2020-04-26 11:47:05,2022-08-23 09:11:06,1.0,1,388,848,28.3,0.25,25.0,21,Female,Electronics,PayPal
39604,Micheal Pacheco,6810,4,13,1702.5,175.5,2020-05-10 13:21:13,2022-08-21 00:33:15,0.0,0,390,832,27.7,0.0,0.0,30,Male,Electronics,Credit Card
39605,Julian Johnson,15552,6,19,2592.0,236.66666666666666,2020-03-10 08:01:17,2022-12-30 13:01:03,3.0,0,258,1025,34.2,0.5,50.0,55,Male,Home,PayPal
39606,Billy Edwards,18438,8,23,2304.75,309.0,2020-05-10 18:26:43,2022-12-10 22:46:08,6.0,0,278,944,31.5,0.75,75.0,49,Male,Books,Credit Card
39607,Brandon Clark,11373,4,13,2843.25,372.25,2020-03-03 06:38:34,2020-12-26 10:59:53,2.0,0,993,298,9.9,0.5,50.0,24,Female,Clothing,Cash
39608,Christine Cabrera,15630,5,15,3126.0,324.4,2020-03-24 23:54:30,2023-08-28 13:27:56,2.0,0,17,1251,41.7,0.4,40.0,65,Female,Electronics,PayPal
39609,Melanie Keller,7276,2,2,3638.0,353.0,2023-01-19 17:38:35,2023-07-29 22:29:00,2.0,0,47,191,6.4,1.0,100.0,64,Male,Books,Cash
39610,Daniel Rodriguez,1770,1,5,1770.0,324.0,2021-12-23 02:53:39,2021-12-23 02:53:39,0.0,0,631,0,0.0,0.0,0.0,18,Female,Electronics,Credit Card
39611,Dana Miller DDS,13491,4,14,3372.75,350.25,2020-05-30 06:22:14,2022-11-27 23:46:18,3.0,0,291,911,30.4,0.75,75.0,38,Male,Electronics,Credit Card
39612,Kyle Gould,8465,4,14,2116.25,395.75,2021-01-02 15:04:19,2022-06-29 16:21:48,0.0,0,442,543,18.1,0.0,0.0,38,Female,Books,PayPal
39613,Andre Bennett,24415,10,40,2441.5,220.9,2020-01-15 21:43:59,2023-07-09 18:05:11,5.0,0,67,1270,42.3,0.5,50.0,21,Female,Books,PayPal
39614,Jennifer Hansen,7850,3,11,2616.6666666666665,112.33333333333333,2020-12-18 10:01:12,2022-06-03 23:29:36,2.0,0,468,532,17.7,0.6666666666666666,66.67,70,Male,Books,Cash
39615,Jeffrey Pope,9980,4,9,2495.0,204.75,2020-06-06 20:39:08,2021-09-23 17:23:54,1.0,0,721,473,15.8,0.25,25.0,35,Male,Home,Credit Card
39616,Theresa Gutierrez,20174,8,22,2521.75,213.5,2020-05-13 18:07:15,2023-09-15 09:51:09,2.0,0,0,1219,40.6,0.25,25.0,28,Male,Books,Cash
39617,Madison Vasquez,22763,6,15,3793.8333333333335,263.1666666666667,2020-03-06 00:53:08,2021-05-19 08:46:15,2.0,0,849,439,14.6,0.3333333333333333,33.33,66,Male,Home,Cash
39618,John Mitchell,13621,5,11,2724.2,230.6,2020-02-25 08:17:59,2023-05-01 09:00:56,4.0,0,137,1161,38.7,0.8,80.0,52,Female,Books,Credit Card
39619,Terry Smith,6944,3,7,2314.6666666666665,259.0,2021-05-11 14:15:56,2023-04-20 00:44:40,2.0,0,148,708,23.6,0.6666666666666666,66.67,42,Female,Books,Credit Card
39620,Cody King,17669,5,18,3533.8,236.0,2020-04-26 20:37:16,2022-11-03 10:42:07,1.0,0,316,920,30.7,0.2,20.0,53,Female,Books,Cash
39621,Joshua Cabrera,13538,4,13,3384.5,227.25,2021-01-16 11:41:21,2023-07-14 12:49:03,2.0,0,62,909,30.3,0.5,50.0,47,Female,Books,Crypto
39622,Joseph Pineda,21073,8,28,2634.125,208.5,2020-03-03 17:47:16,2023-05-25 14:30:50,4.0,0,112,1177,39.2,0.5,50.0,63,Male,Books,Cash
39623,Heather Pugh,16582,6,20,2763.6666666666665,307.1666666666667,2020-06-21 10:31:01,2023-03-03 07:29:02,2.0,0,196,984,32.8,0.3333333333333333,33.33,27,Male,Books,PayPal
39624,Denise Baxter,16082,5,19,3216.4,329.8,2020-08-25 18:28:13,2023-02-11 18:46:12,3.0,0,215,900,30.0,0.6,60.0,38,Female,Electronics,Credit Card
39625,Kendra Ford,9932,4,13,2483.0,286.0,2022-02-01 14:44:40,2023-08-25 18:16:45,2.0,0,20,570,19.0,0.5,50.0,21,Female,Books,Credit Card
39626,John Abbott,18599,5,18,3719.8,282.2,2020-01-16 03:11:57,2023-03-28 09:34:07,3.0,1,171,1167,38.9,0.6,60.0,22,Female,Books,Credit Card
39627,Bryan Porter,1454,1,2,1454.0,44.0,2021-04-23 16:43:50,2021-04-23 16:43:50,0.0,0,874,0,0.0,0.0,0.0,29,Male,Clothing,Credit Card
39628,Paul Gross,10069,4,17,2517.25,267.5,2020-01-10 10:15:51,2021-04-09 18:27:49,0.0,0,888,455,15.2,0.0,0.0,31,Male,Electronics,PayPal
39629,Mason Rojas,6150,3,15,2050.0,242.33333333333334,2021-05-11 06:03:49,2023-08-30 05:09:26,0.0,0,16,840,28.0,0.0,0.0,45,Male,Clothing,Cash
39630,Amber Gomez,14235,5,10,2847.0,270.6,2021-10-19 23:49:21,2023-07-08 19:22:56,1.0,0,68,626,20.9,0.2,20.0,46,Female,Books,Credit Card
39631,Jacob Rios,14227,5,13,2845.4,212.4,2020-04-08 03:08:41,2022-09-20 13:48:42,3.0,0,359,895,29.8,0.6,60.0,31,Male,Clothing,PayPal
39632,David Wells,8332,3,12,2777.3333333333335,283.3333333333333,2021-02-11 20:29:45,2022-03-27 23:56:58,2.0,1,536,409,13.6,0.6666666666666666,66.67,42,Male,Books,Cash
39633,Olivia Faulkner,17610,5,12,3522.0,207.4,2020-06-30 01:21:38,2023-07-23 10:46:12,2.0,0,54,1118,37.3,0.4,40.0,65,Female,Books,Credit Card
39634,William Gomez,22137,6,13,3689.5,176.83333333333334,2021-04-23 04:26:28,2023-07-03 05:27:35,3.0,0,74,801,26.7,0.5,50.0,69,Female,Books,Credit Card
39635,David Joseph,8388,4,14,2097.0,231.75,2020-01-29 07:47:19,2023-01-16 02:05:30,2.0,0,242,1082,36.1,0.5,50.0,62,Female,Books,PayPal
39636,Kelly Maynard,1803,1,3,1803.0,401.0,2021-04-18 11:35:50,2021-04-18 11:35:50,1.0,0,880,0,0.0,1.0,100.0,54,Male,Clothing,PayPal
39637,Joel Carr,12333,4,13,3083.25,146.25,2020-05-03 12:19:16,2022-03-31 21:23:42,3.0,0,532,697,23.2,0.75,75.0,45,Female,Clothing,Credit Card
39638,Christopher Hunter,5216,3,6,1738.6666666666667,200.66666666666666,2020-05-14 01:52:50,2022-05-09 01:40:18,1.0,0,494,724,24.1,0.3333333333333333,33.33,43,Female,Books,Credit Card
39639,Kenneth Webb,8689,3,9,2896.3333333333335,238.66666666666666,2022-06-18 09:17:08,2023-07-26 19:20:57,1.0,1,50,403,13.4,0.3333333333333333,33.33,62,Female,Books,Cash
39640,Kelly Ford,13135,7,19,1876.4285714285713,185.85714285714286,2020-02-22 01:13:34,2023-01-08 09:49:25,2.0,0,250,1051,35.0,0.2857142857142857,28.57,53,Male,Books,PayPal
39641,Debra Dixon,15352,6,16,2558.6666666666665,303.6666666666667,2020-02-02 02:57:03,2023-06-11 09:37:26,4.0,1,96,1225,40.8,0.6666666666666666,66.67,35,Female,Electronics,PayPal
39642,Andrea Armstrong,6955,3,6,2318.3333333333335,352.3333333333333,2022-11-02 14:20:17,2023-05-27 14:33:25,2.0,0,110,206,6.9,0.6666666666666666,66.67,36,Female,Home,Credit Card
39643,Brenda Taylor,7676,4,14,1919.0,145.5,2020-05-25 11:21:19,2023-07-22 15:37:28,2.0,0,54,1153,38.4,0.5,50.0,21,Male,Electronics,Crypto
39644,Amber Martinez,8418,3,9,2806.0,338.6666666666667,2020-01-12 20:02:56,2022-03-26 23:17:22,0.0,0,537,804,26.8,0.0,0.0,51,Male,Clothing,Cash
39645,Anthony Bell,13046,3,11,4348.666666666667,410.3333333333333,2020-11-23 08:12:42,2023-03-03 07:19:13,2.0,0,196,829,27.6,0.6666666666666666,66.67,63,Male,Books,PayPal
39646,Alexis Benson,12338,6,21,2056.3333333333335,231.16666666666666,2021-06-15 19:16:17,2023-09-13 23:40:31,0.0,0,1,820,27.3,0.0,0.0,26,Male,Home,Credit Card
39647,Melanie Lee,21048,8,31,2631.0,164.5,2020-01-15 13:48:53,2023-01-01 07:36:08,3.0,0,257,1081,36.0,0.375,37.5,49,Male,Clothing,Credit Card
39648,Mike Graham,22972,10,37,2297.2,299.6,2020-04-20 12:30:03,2023-07-29 06:59:16,1.0,0,48,1194,39.8,0.1,10.0,19,Female,Clothing,Credit Card
39649,Thomas Bradley,29657,12,34,2471.4166666666665,224.25,2020-05-01 00:50:55,2023-04-01 14:30:57,2.0,0,166,1065,35.5,0.16666666666666666,16.67,26,Male,Clothing,Credit Card
39650,Scott Alvarado,25341,9,34,2815.6666666666665,247.77777777777777,2020-05-24 14:12:22,2022-10-11 02:56:39,2.0,0,339,869,29.0,0.2222222222222222,22.22,19,Male,Books,Credit Card
39651,Michelle Moon,14868,6,24,2478.0,265.8333333333333,2020-01-04 15:09:53,2023-05-03 06:35:58,2.0,0,135,1214,40.5,0.3333333333333333,33.33,58,Female,Clothing,Credit Card
39652,Phillip Cohen Jr.,21147,6,21,3524.5,210.16666666666666,2020-09-29 22:02:42,2023-03-08 03:10:37,2.0,0,191,889,29.6,0.3333333333333333,33.33,39,Female,Home,Credit Card
39653,Robert Moreno,12969,4,13,3242.25,195.5,2021-08-18 19:52:47,2023-05-25 13:13:01,0.0,1,112,644,21.5,0.0,0.0,27,Male,Home,PayPal
39654,Matthew Brown II,6023,3,5,2007.6666666666667,178.0,2020-01-31 01:29:18,2020-08-26 16:56:21,0.0,0,1114,208,6.9,0.0,0.0,49,Female,Books,PayPal
39655,Lauren Carter,11321,4,12,2830.25,204.0,2022-03-26 13:03:20,2022-09-09 20:49:07,1.0,0,370,167,5.6,0.25,25.0,50,Female,Books,PayPal
39656,Andrew Briggs,12900,6,17,2150.0,249.0,2021-07-10 14:19:40,2023-07-08 17:32:53,2.0,0,68,728,24.3,0.3333333333333333,33.33,53,Male,Books,Credit Card
39657,Timothy Kim,12674,5,19,2534.8,289.8,2020-05-04 15:45:02,2023-01-14 04:59:15,3.0,0,244,984,32.8,0.6,60.0,52,Male,Clothing,Credit Card
39658,Desiree Woods,11625,4,9,2906.25,186.5,2020-02-14 04:35:03,2023-07-10 14:43:30,0.0,0,66,1242,41.4,0.0,0.0,66,Male,Books,Cash
39659,Stephen Sanchez,8794,2,6,4397.0,209.0,2020-02-09 08:22:22,2023-04-20 16:08:50,2.0,0,147,1166,38.9,1.0,100.0,36,Male,Books,Cash
39660,Jose Petersen,8499,2,9,4249.5,354.0,2022-01-22 20:55:42,2023-06-04 18:06:20,1.0,0,102,497,16.6,0.5,50.0,42,Male,Clothing,Credit Card
39661,Stephanie Wade,4136,3,10,1378.6666666666667,226.0,2021-08-17 15:00:49,2022-11-28 07:04:04,0.0,0,291,467,15.6,0.0,0.0,69,Male,Clothing,Credit Card
39662,Victoria Glover,1139,2,6,569.5,217.0,2020-10-18 11:50:52,2023-03-12 12:34:25,1.0,0,186,875,29.2,0.5,50.0,33,Female,Clothing,Credit Card
39663,Jason Gates,7886,4,11,1971.5,228.5,2021-04-24 03:43:09,2023-07-23 21:11:37,2.0,1,53,820,27.3,0.5,50.0,45,Male,Books,Credit Card
39664,Steven Williams,12069,6,17,2011.5,254.33333333333334,2020-05-26 20:08:37,2023-05-20 18:17:32,3.0,0,117,1088,36.3,0.5,50.0,27,Female,Home,Credit Card
39665,Nathaniel Velasquez,11295,3,7,3765.0,283.0,2020-01-07 08:49:08,2023-07-24 03:54:52,1.0,1,53,1293,43.1,0.3333333333333333,33.33,61,Female,Books,Credit Card
39666,James Young,6277,3,7,2092.3333333333335,313.3333333333333,2022-04-22 22:04:27,2023-02-06 16:06:46,2.0,0,220,289,9.6,0.6666666666666666,66.67,62,Male,Books,Cash
39667,Ryan Riley,13959,6,14,2326.5,138.33333333333334,2020-03-20 04:15:15,2023-07-20 07:37:56,2.0,0,57,1217,40.6,0.3333333333333333,33.33,34,Female,Clothing,Credit Card
39668,Dominique Decker,12637,4,19,3159.25,210.5,2020-03-23 06:44:00,2022-02-11 18:28:37,0.0,0,580,690,23.0,0.0,0.0,50,Male,Electronics,Cash
39669,Lindsay Welch,7626,3,11,2542.0,254.33333333333334,2021-03-25 10:28:37,2022-08-06 16:35:34,1.0,0,404,499,16.6,0.3333333333333333,33.33,35,Female,Books,Credit Card
39670,Andre Hunt,17315,8,22,2164.375,214.0,2021-03-15 16:20:28,2023-09-07 02:52:02,0.0,0,8,905,30.2,0.0,0.0,62,Male,Electronics,Credit Card
39671,Renee Brennan,17299,5,19,3459.8,242.8,2021-05-19 17:42:36,2023-02-07 15:58:15,1.0,0,219,628,20.9,0.2,20.0,63,Male,Electronics,Credit Card
39672,Patrick Acosta,15868,6,18,2644.6666666666665,211.16666666666666,2020-02-10 05:16:13,2023-02-20 05:15:15,0.0,0,207,1105,36.8,0.0,0.0,27,Female,Books,Credit Card
39673,Mark Carney,26277,9,33,2919.6666666666665,251.11111111111111,2020-01-10 15:56:00,2023-06-10 16:47:41,4.0,0,96,1247,41.6,0.4444444444444444,44.44,38,Female,Electronics,Credit Card
39674,Darin Smith,16337,5,20,3267.4,187.6,2020-12-05 00:09:09,2023-03-12 22:34:37,1.0,1,186,827,27.6,0.2,20.0,63,Female,Books,Cash
39675,Bruce Barrett,13572,6,19,2262.0,237.83333333333334,2021-04-26 18:54:22,2023-09-11 07:09:23,2.0,0,4,867,28.9,0.3333333333333333,33.33,55,Male,Books,Credit Card
39676,Melissa Mccoy,2359,1,2,2359.0,115.0,2021-12-19 04:13:07,2021-12-19 04:13:07,1.0,1,635,0,0.0,1.0,100.0,60,Male,Clothing,PayPal
39677,Thomas Hill,32129,8,21,4016.125,264.875,2020-10-13 23:17:49,2023-05-11 07:35:57,6.0,0,127,939,31.3,0.75,75.0,37,Male,Clothing,Credit Card
39678,Hunter Wells,27619,10,29,2761.9,247.9,2020-04-10 15:03:38,2023-08-28 21:24:40,2.0,0,17,1235,41.2,0.2,20.0,40,Male,Clothing,Credit Card
39679,Nicholas Palmer,18254,7,17,2607.714285714286,307.42857142857144,2020-10-26 13:12:45,2023-08-23 17:32:09,3.0,0,22,1031,34.4,0.42857142857142855,42.86,44,Male,Electronics,PayPal
39680,Stephanie Fitzgerald,20327,9,31,2258.5555555555557,244.55555555555554,2020-08-09 06:22:10,2023-06-13 09:41:11,3.0,0,94,1038,34.6,0.3333333333333333,33.33,58,Male,Clothing,Credit Card
39681,Steven Rivera,20007,7,19,2858.1428571428573,310.7142857142857,2020-06-23 09:42:41,2022-10-27 01:02:27,3.0,1,323,855,28.5,0.42857142857142855,42.86,62,Male,Electronics,Credit Card
39682,Grace Rodriguez,19952,8,22,2494.0,265.125,2020-10-03 16:12:56,2023-03-07 04:44:42,3.0,0,192,884,29.5,0.375,37.5,63,Male,Clothing,Crypto
39683,Jennifer Murray,6122,4,8,1530.5,217.0,2020-11-07 05:15:56,2021-12-08 04:01:46,2.0,0,646,395,13.2,0.5,50.0,49,Male,Clothing,Cash
39684,Julie Forbes MD,15933,6,18,2655.5,223.5,2020-07-13 17:29:44,2022-08-25 11:34:07,3.0,0,386,772,25.7,0.5,50.0,20,Male,Books,Credit Card
39685,Katrina Brown,13390,7,17,1912.857142857143,300.14285714285717,2020-03-07 03:36:32,2022-11-23 08:04:38,5.0,0,296,991,33.0,0.7142857142857143,71.43,24,Female,Clothing,Credit Card
39686,John Johnson,9655,4,12,2413.75,234.5,2020-09-12 06:01:02,2023-08-27 00:36:05,1.0,0,19,1078,35.9,0.25,25.0,22,Male,Clothing,Credit Card
39687,Jessica Robinson,12074,5,12,2414.8,226.2,2020-12-24 02:57:50,2023-08-20 03:09:41,1.0,1,26,969,32.3,0.2,20.0,28,Male,Electronics,Cash
39688,Stacey Brown,3487,1,1,3487.0,245.0,2021-08-09 07:59:02,2021-08-09 07:59:02,1.0,0,767,0,0.0,1.0,100.0,69,Male,Home,Credit Card
39689,Shawna Hawkins,6077,3,10,2025.6666666666667,248.0,2022-02-21 02:09:53,2023-07-13 14:53:52,1.0,1,63,507,16.9,0.3333333333333333,33.33,47,Female,Books,Cash
39690,Mr. Jerry Turner,18227,5,17,3645.4,285.6,2020-05-08 05:33:04,2023-08-23 12:30:49,3.0,0,22,1202,40.1,0.6,60.0,37,Female,Books,Credit Card
39691,Sean Williamson,14331,5,17,2866.2,172.0,2021-05-24 07:03:46,2023-03-01 11:17:19,1.0,1,198,646,21.5,0.2,20.0,46,Male,Clothing,Cash
39692,James Hill,16085,5,19,3217.0,283.2,2020-01-02 02:17:02,2023-06-16 00:43:24,0.0,0,91,1260,42.0,0.0,0.0,25,Female,Books,Credit Card
39693,Mario Torres,10358,3,7,3452.6666666666665,327.6666666666667,2022-01-02 13:22:43,2022-12-04 02:14:14,2.0,0,285,335,11.2,0.6666666666666666,66.67,60,Male,Books,Credit Card
39694,Sydney Torres,15212,5,12,3042.4,439.0,2020-09-27 08:35:27,2022-04-19 04:13:35,2.0,0,514,568,18.9,0.4,40.0,54,Male,Home,Cash
39695,Alexander Jones,6307,4,8,1576.75,240.25,2020-02-25 18:13:22,2023-01-29 04:48:32,1.0,0,229,1068,35.6,0.25,25.0,57,Female,Books,Credit Card
39696,Cynthia Estrada,5329,4,17,1332.25,160.0,2021-02-12 09:41:37,2022-04-28 00:32:35,1.0,0,505,439,14.6,0.25,25.0,19,Male,Books,Credit Card
39697,Michael Nicholson,14857,4,5,3714.25,295.0,2020-11-03 06:54:55,2023-07-31 19:26:34,1.0,1,45,1000,33.3,0.25,25.0,28,Female,Clothing,Cash
39698,Brandy Waters,25639,10,28,2563.9,277.1,2020-01-30 10:45:30,2023-09-14 06:16:42,6.0,0,1,1322,44.1,0.6,60.0,32,Male,Books,Crypto
39699,Andrew Olson,24961,9,22,2773.4444444444443,205.66666666666666,2020-01-02 08:24:07,2023-05-27 21:27:29,5.0,1,110,1241,41.4,0.5555555555555556,55.56,58,Male,Books,Credit Card
39700,Makayla Gibson,25360,7,21,3622.8571428571427,239.42857142857142,2020-01-14 01:56:46,2022-05-15 16:21:53,3.0,0,487,852,28.4,0.42857142857142855,42.86,30,Male,Books,PayPal
39701,Catherine Williams,25460,9,30,2828.8888888888887,252.0,2020-01-07 11:10:17,2023-08-30 14:35:12,4.0,0,15,1331,44.4,0.4444444444444444,44.44,64,Female,Books,Cash
39702,Jose Browning,18021,7,21,2574.4285714285716,241.14285714285714,2020-05-16 17:40:52,2023-04-26 04:44:19,1.0,0,142,1074,35.8,0.14285714285714285,14.29,62,Male,Books,Credit Card
39703,Wanda Garcia,20209,5,15,4041.8,331.0,2020-12-31 15:50:17,2022-12-20 01:58:36,1.0,0,269,718,23.9,0.2,20.0,50,Female,Books,PayPal
39704,Samantha Hill,18976,7,26,2710.8571428571427,284.57142857142856,2020-03-16 12:29:23,2023-08-21 10:53:04,4.0,0,25,1252,41.7,0.5714285714285714,57.14,51,Male,Home,PayPal
39705,Dustin Diaz,1367,2,5,683.5,306.0,2020-12-24 19:28:57,2021-11-22 13:28:28,2.0,1,661,332,11.1,1.0,100.0,31,Male,Clothing,Crypto
39706,Jennifer Sullivan,8801,4,10,2200.25,205.25,2020-10-29 16:14:40,2023-04-19 22:40:41,2.0,1,148,902,30.1,0.5,50.0,61,Female,Books,Credit Card
39707,Steven Garza,6739,3,8,2246.3333333333335,131.33333333333334,2020-04-12 10:51:10,2023-04-23 10:55:24,0.0,0,145,1106,36.9,0.0,0.0,18,Male,Clothing,Cash
39708,Brenda Olson,9851,3,4,3283.6666666666665,278.6666666666667,2021-09-04 02:45:46,2022-10-15 23:18:01,3.0,0,334,406,13.5,1.0,100.0,48,Male,Electronics,Credit Card
39709,Bradley Flores,9084,5,14,1816.8,350.6,2020-09-10 13:17:38,2022-10-09 18:27:18,0.0,0,340,759,25.3,0.0,0.0,47,Male,Books,Credit Card
39710,Holly Thomas,14363,7,22,2051.8571428571427,234.42857142857142,2021-02-22 12:22:27,2022-06-18 09:01:38,2.0,0,454,480,16.0,0.2857142857142857,28.57,50,Male,Books,PayPal
39711,Curtis Franklin,17655,6,17,2942.5,250.66666666666666,2020-01-30 08:19:48,2023-05-21 07:17:20,1.0,0,117,1206,40.2,0.16666666666666666,16.67,27,Female,Books,Credit Card
39712,Amy Olson,12502,6,19,2083.6666666666665,175.33333333333334,2020-12-06 19:06:40,2022-07-09 14:45:06,3.0,0,432,579,19.3,0.5,50.0,37,Female,Clothing,Cash
39713,Jamie Jones,19701,5,14,3940.2,263.6,2020-08-31 16:04:50,2023-08-11 03:11:16,3.0,0,35,1074,35.8,0.6,60.0,65,Male,Clothing,PayPal
39714,Mary Parks,22977,9,26,2553.0,212.22222222222223,2020-04-28 17:03:27,2023-07-01 02:57:47,4.0,0,76,1158,38.6,0.4444444444444444,44.44,34,Female,Electronics,Credit Card
