customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment,Recency_Group,Frequency_Group,Monetary_Group
35834,Emily Lawson,373,5,16138,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
35849,Jessica Hardy,476,6,14849,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
35852,Aaron Miranda,256,8,19836,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
35900,Charles Clark,312,6,17830,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
35914,Jeffrey Heath,283,7,15085,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
35915,Jesus Bell,541,5,18678,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
35926,Jacob Fisher,346,6,21089,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
35930,Jeremy Mays,307,4,15433,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
35932,David Perkins,696,4,15959,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
35946,Robin Wilson,459,5,22905,0,1,3,5,9,135,At Risk,365+ Days,3-5 Purchases,Very High
35960,Robin Waller,313,7,16878,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
35988,Melissa Skinner,288,6,15289,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
35990,Catherine Miller,264,6,18196,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
36001,Kenneth Bray,269,4,14862,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
36039,Jay Butler,299,8,22095,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36040,Thomas Downs,252,8,23215,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36092,Luis Soto,476,5,19171,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
36094,Karen Goodman,497,5,17855,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
36095,Brian Anderson,252,5,16813,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
36098,John Smith,500,4,17478,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
36101,Anne Thomas,356,8,19332,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36111,Hannah Morales,357,8,21454,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36133,Troy Morgan,244,8,26241,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36164,Dr. Thomas Kennedy,413,9,30161,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
36168,Craig Garcia,319,6,20486,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
36172,Robert Byrd,269,11,27305,0,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High
36193,Anthony Martinez,517,7,24045,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
36198,Joel Carroll,414,6,18237,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
36202,Amanda Larsen,309,10,28048,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36213,Austin Chavez,260,9,21353,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36218,Nicole Schultz,459,6,19856,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
36243,Alexis Bailey,671,5,16467,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
36266,Sue King,349,6,17341,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
36290,Edward Sims,655,7,14812,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
36304,Michael Castillo,508,6,22475,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
36340,Michelle Park,243,6,15154,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
36365,John Garrison,258,6,15453,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
36376,Christina Johnson,542,7,16518,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
36381,Laura Bryan,349,7,23665,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36385,Jill Decker,423,7,24833,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
36388,Deborah Cruz,403,6,15539,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
36391,Brian Obrien,548,6,19935,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
36417,Briana Williams,530,4,16352,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
36418,Elizabeth Walker,485,5,17175,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
36459,Kevin Day,479,4,15045,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
36468,Matthew Hernandez,282,4,14896,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
36494,Kayla Mack,426,6,16750,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
36504,Joel Villegas,300,5,15201,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
36509,Brianna Chang,339,10,25375,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36563,Anthony Weber,360,8,21611,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36565,Andres Garrett,621,6,16751,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
36582,Kevin Bentley,333,7,24403,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36588,Bruce White,597,10,24939,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
36590,Sandra Ross,275,8,25671,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36602,Jeffrey Rocha,430,8,17950,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
36616,Mario Wilson,271,4,15178,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
36621,Rachel Huang,367,6,17919,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
36624,Alicia Warren,506,6,19059,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
36631,Nicole Murphy,674,6,20319,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
36685,Heather Johnson,528,8,25743,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
36686,Rebecca Fowler,733,5,17139,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
36688,Ashley Barrett,257,9,23647,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36692,Randy Singleton,750,5,16080,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
36708,Christopher Adkins,482,7,16140,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
36714,Louis Thompson,294,7,18812,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
36729,Christian Hale,552,6,20037,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
36731,Christopher Rodriguez,781,4,15682,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
36743,Michael Bartlett,340,6,18330,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
36749,Angela Castro,549,6,16045,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
36756,Larry Garcia,361,7,18885,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
36767,Carolyn Moyer,341,7,18069,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
36792,Ms. Barbara Rhodes,594,6,16979,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
36803,Brittany Smith,532,6,17422,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
36807,Cameron Bates,284,5,15008,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
36812,Brenda Brown,714,5,16556,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
36822,Jeffrey Herman,313,6,19567,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
36827,Kelsey Farmer,328,8,31321,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36839,Rachel Johnson,285,8,27285,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36840,Sara Shepard,284,7,18532,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
36905,Kim Mitchell,318,6,15224,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
36913,Jeremy Wilson,304,9,19959,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36937,Peter Hinton,525,5,17397,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
36952,John Dixon,324,10,28761,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
36954,Becky Stevens,333,5,17615,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
36964,Jacqueline Hernandez,258,4,15155,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
36965,Trevor Davis,302,11,35844,0,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High
36968,Kerry Chen,276,6,19521,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
36972,Nicole David,384,5,19722,0,2,3,5,10,235,At Risk,365+ Days,3-5 Purchases,Very High
36979,Robert Kline,270,6,21566,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
36992,Heather Herrera,275,6,17268,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
37000,Robin Mora,245,8,20777,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37020,Joshua Reed,765,4,15784,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
37022,Ryan Cervantes,608,5,17455,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
37024,James Woods,367,6,16871,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
37045,Christopher Valdez,333,6,16586,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
37047,Lisa Wolfe,364,8,24118,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37051,David Hendricks,693,5,16834,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
37060,Shannon Hawkins,260,7,25168,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37074,Roberta Garcia,348,6,24104,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
37092,Jill Carson,243,6,16238,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
37098,Michelle Bailey,276,7,16365,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
37107,Stanley Frazier,485,4,15298,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
37136,Stephanie Sanders,299,7,20221,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37154,Kristy Green,380,4,16229,0,2,2,4,8,224,Need Attention,365+ Days,3-5 Purchases,High
37168,Gene Nunez,575,5,15451,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
37194,Brad Graves,377,8,16308,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
37200,Jennifer Owens,245,8,21859,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37203,Taylor Kelly,424,8,20124,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
37213,Krista Valencia,263,6,15381,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
37228,Megan Velazquez,529,6,19615,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
37235,Jose Wells,570,7,18181,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
37246,Evelyn Burnett,332,4,14829,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
37252,Brittany Thompson,478,5,15733,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
37254,Timothy Stevens,514,5,16110,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
37266,Steven Brown,373,7,22795,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
37279,Christina Delgado,277,5,17877,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
37286,Lisa Evans,368,6,21021,0,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
37289,Trevor Vaughn,269,8,22511,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37290,Daniel Griffith,603,5,16717,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
37292,Julia Jones,583,6,17466,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
37308,Alexis Lara,301,6,21569,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
37315,Jennifer Wilson,583,7,20206,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
37319,Alexandria Hendrix,253,5,18452,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
37333,Ashley Graham,323,6,19011,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
37337,Laura Mclaughlin,623,7,17883,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
37391,Ronald Murray,404,8,25375,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
37394,Melinda Schmidt,658,5,15429,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
37398,Christopher Holmes,243,10,24889,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37463,Heather Caldwell,370,5,19437,0,2,3,5,10,235,At Risk,365+ Days,3-5 Purchases,Very High
37464,Matthew Mitchell,556,7,24144,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
37519,Christopher Brown,271,6,17406,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
37521,Kelsey Davis,414,3,14995,0,2,2,4,8,224,Need Attention,365+ Days,3-5 Purchases,High
37537,Tim White,318,6,15053,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
37542,Ronald Gross,349,7,22167,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37552,Dwayne Burgess,280,6,15018,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
37555,Christian Ponce,261,8,23816,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37587,Ruben Williams,340,7,19936,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37598,Jose Martin,483,5,15042,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
37607,Robert Brown,244,5,14923,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
37616,Shannon Thompson,316,6,16917,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
37637,Mark Smith,732,5,15917,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
37647,Scott Gordon,611,8,20351,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
37675,Samuel Moore,478,8,20731,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
37684,Christina Welch,250,9,18284,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
37711,Derrick Roth,371,5,16766,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
37726,Dr. Samantha Brown DDS,400,6,15657,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
37739,Stephanie Walker,268,7,28712,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37743,Shane Ross,300,4,16148,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
37780,Rebecca Cochran,245,7,27045,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37796,James Sharp,274,8,21945,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37808,Christina Delgado,385,8,17920,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
37811,Sarah Stewart,345,8,28802,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
37969,Nicole Gibson,866,5,16458,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
37984,Michaela Smith,437,6,15361,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
37998,Alyssa Campos,816,6,15165,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
38040,Dr. Pamela Hess DVM,605,5,17334,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
38047,Joseph Reyes,249,6,20363,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
38052,Derek White,405,6,19259,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
38075,Omar Watkins,297,6,23011,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
38108,Mr. Jeffrey Fernandez,258,8,23671,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38115,Amy Joyce,351,7,17028,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
38117,Maria Price,590,6,21917,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
38134,Mark Short,284,8,29038,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38136,Mark Davis,359,5,15537,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
38146,April Marquez,596,5,15259,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
38150,Charles Griffin,619,7,19787,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
38160,Melinda Williams,337,10,26702,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38169,James Dalton,245,8,27631,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38178,Catherine Williams,305,5,16278,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
38181,Lisa Williams,345,7,19165,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
38209,Ronald Martin,564,6,15656,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
38215,Patrick Santos,286,5,16708,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
38221,Charles Davis,252,6,17521,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
38226,Edward Mejia,654,6,16404,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
38229,Kathryn Luna,351,4,17383,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
38230,Kristina Wood,591,6,18078,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
38252,Travis Mcneil,246,9,30858,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38258,Jeffrey Gamble,292,6,19399,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
38263,Alisha Mitchell,603,5,17656,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
38266,Michelle Craig MD,529,6,20563,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
38276,Timothy Wilson,422,4,17221,0,2,2,4,8,224,Need Attention,365+ Days,3-5 Purchases,High
38285,Danielle Ramos,402,7,18253,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
38306,Caitlin Bailey,500,8,24437,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
38310,Jessica Wilson,410,5,17847,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
38321,Leslie French,290,7,20394,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38340,Katherine Turner,345,7,20723,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38357,Taylor Armstrong,609,4,14935,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
38358,Andrew Hernandez,529,4,15010,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
38373,Shirley Howe,276,10,34580,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38375,Michael Johnson,337,6,15871,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
38387,Barbara Leon,288,6,18894,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
38388,Susan Cunningham,469,4,15469,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
38398,Bobby Watkins,726,6,19666,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
38422,Amber Morris,361,9,22229,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38443,Michael Anderson,655,8,20444,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
38447,Erin Ramirez MD,307,5,17259,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
38487,Michelle Lawrence,627,6,18301,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
38505,David Patterson,288,7,27123,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38506,Dustin Fuller,486,6,16450,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
38508,Joshua Butler,325,7,25328,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38532,Donald Drake,244,7,18197,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
38538,Vanessa Palmer,451,5,14900,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
38542,Timothy Rosales,424,9,22400,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
38548,Mary Wilson,264,6,15444,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
38555,Steve Johnson,323,8,20192,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38568,Lori Wells,609,5,16058,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
38571,Heidi Johnson,295,8,18496,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
38572,Nathan Webb,305,7,15471,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
38573,Ricardo Conley,412,6,16061,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
38607,Brandon Crawford,247,4,15238,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
38614,Linda Hurley,245,7,19674,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38618,Tiffany Anderson,270,10,31926,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38653,Melissa Leon,307,7,17390,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
38674,Phillip White,489,9,29343,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
38685,Wendy King,293,10,23676,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38716,Michael Mosley,268,7,21089,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
38738,Daniel Garrett,397,5,16041,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
38756,Betty Esparza,328,6,21236,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
38758,Kathleen Johnson,444,5,14988,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
38789,Ernest Beck,351,4,16933,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
38790,Erin Leblanc,464,6,17786,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
38809,Vanessa Walker,310,6,17009,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
38824,Daniel Kelly,427,5,15282,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
38832,Adrian James,332,4,17886,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
38841,Brittney Hodges,290,4,18842,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
38845,Christopher Lane,499,6,21677,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
38860,Anthony Olsen,482,8,25719,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
38885,Eric Robinson,323,6,15975,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
38900,Bradley Austin,568,5,16832,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
38923,Nicole Ramirez,279,6,23593,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
38930,Karina Ray,367,8,15723,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
38942,Andrew Stewart,655,5,15045,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
38946,Joseph Callahan,363,5,18013,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
38947,Mary Orozco,665,6,17439,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
38957,Sara Mcclure,568,5,16997,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
38994,Gregory Martin,274,5,19930,0,2,3,5,10,235,At Risk,181-365 Days,3-5 Purchases,Very High
39019,James Carroll,425,8,26255,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
39034,Ms. Eileen Flores,382,5,15917,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
39068,Jeremy Campbell,446,7,23107,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
39070,Troy Wallace,368,5,18439,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
39131,Phillip Kelly,250,4,15121,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
39168,Erika Bowen,317,7,17018,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
39180,Dr. Jesus Riley,344,10,27734,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
39219,Andrew Nichols,270,9,22854,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
39240,Mrs. Mary Smith,373,8,20460,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
39254,Craig Page,411,5,14988,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
39287,Holly Harper,543,7,14847,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
39298,Matthew Stewart,366,7,19390,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
39319,Cassandra Dunn,256,4,16034,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
39320,Jerry Mendez,301,8,15066,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
39361,Sara Young,626,5,19913,0,1,3,5,9,135,At Risk,365+ Days,3-5 Purchases,Very High
39362,Eric Hawkins PhD,435,5,20185,0,1,3,5,9,135,At Risk,365+ Days,3-5 Purchases,Very High
39381,Michael Allen,381,5,15442,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
39383,Thomas Johnson,455,6,20485,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
39387,Cindy Ramirez,282,6,20982,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
39411,Mr. John Stephens,353,6,18058,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
39432,Steven Campos,504,4,15014,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
39434,Nicole Black,311,4,15624,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
